Duration,orig_bytes,resp_bytes,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,target
0.0208680629730224,46.0,92.0,1,74,1,120,0
59.69402003288269,22784.0,0.0,17,23260,0,0,1
3.600120544433594e-05,0.0,0.0,1,52,1,40,0
2.385996103286743,1378.0,175376.0,31,2630,129,180548,0
4.853180170059204,2375.0,3753.0,13,2907,15,4365,0
2.324312925338745,1392.0,4550.0,12,1884,15,5162,0
2.623521089553833,1898.0,10339.0,15,2510,21,11191,0
1.5974044799804688e-05,0.0,0.0,1,52,1,40,0
2.2172927856445312e-05,0.0,0.0,1,52,1,40,0
5.507469177246094e-05,0.0,0.0,1,52,1,40,0
182.22037601470947,5614.0,7991.0,16,6266,15,8603,0
2.5987625122070312e-05,0.0,0.0,1,52,1,40,0
20.34694814682007,1965.0,12723.0,21,2817,30,13935,0
1.2693450450897217,111843.0,6729.0,91,115495,51,8781,1
3.0175180435180664,0.0,0.0,3,156,0,0,0
0.0322039127349853,36.0,98.0,1,64,1,126,0
0.0001680850982666,31.0,47.0,1,59,1,75,0
0.0350680351257324,524.0,3909.0,6,776,8,4241,0
0.1038498878479003,675.0,6102.0,9,1047,11,6554,0
0.083622932434082,597.0,6383.0,8,929,11,6835,0
0.0838599205017089,597.0,6383.0,9,969,12,6875,0
1.2070209980010986,1640.0,44762.0,18,2372,42,46454,0
2.492676019668579,1379.0,177147.0,30,2591,130,182359,0
0.0763850212097168,675.0,7033.0,8,1007,10,7445,0
0.0181241035461425,35.0,51.0,1,63,1,79,0
63.05661702156067,675.0,6102.0,8,1008,12,6606,0
64.89774703979492,675.0,7444.0,9,1206,15,8491,0
64.89573788642883,675.0,6371.0,8,1008,13,6915,0
64.89761281013489,675.0,7444.0,8,1008,13,7988,0
64.89673495292664,675.0,6335.0,8,1008,13,6879,0
63.04973101615906,581.0,6225.0,13,1150,14,6809,0
1.5621068477630615,2591.0,4933.0,11,3043,14,5505,0
0.0344541072845459,37.0,53.0,1,65,1,81,0
0.0125069618225097,37.0,53.0,1,65,1,81,0
0.0488178730010986,37.0,99.0,1,65,1,127,0
0.0300319194793701,37.0,99.0,1,65,1,127,0
0.0144450664520263,47.0,181.0,1,75,1,209,0
0.0006558895111083,97.0,97.0,2,153,2,153,0
0.0206689834594726,97.0,183.0,2,153,2,239,0
0.3055319786071777,1422.0,4564.0,9,1794,12,5056,0
0.0002739429473876,29.0,123.0,1,57,1,151,0
0.0129148960113525,50.0,173.0,1,78,1,201,0
0.0002679824829101,304.0,300.0,1,332,1,328,1
0.0110838413238525,32.0,250.0,1,60,1,278,0
0.0184290409088134,30.0,173.0,1,58,1,201,0
0.0149571895599365,45.0,110.0,1,73,1,138,0
0.0150439739227294,42.0,106.0,1,70,1,134,0
0.0262811183929443,28.0,130.0,1,56,1,158,0
0.0244150161743164,27.0,91.0,1,55,1,119,0
5.040136098861694,675.0,7444.0,8,1007,12,7936,0
5.027727127075195,610.0,6380.0,8,942,12,6872,0
5.063066959381104,643.0,3853.0,8,975,9,4225,0
3.976916074752808,1390.0,6833.0,13,1922,16,7485,0
0.0192999839782714,37.0,145.0,1,65,1,173,0
0.0165870189666748,524.0,3909.0,6,776,8,4241,0
0.0268731117248535,524.0,3909.0,6,776,8,4241,0
0.0072379112243652,524.0,4077.0,8,856,9,4449,0
0.4745810031890869,3049.0,4905.0,11,3501,14,5477,0
0.0002708435058593,39.0,39.0,1,67,1,67,0
0.4127669334411621,78.0,0.0,2,174,0,0,1
0.4127111434936523,78.0,0.0,2,134,0,0,1
0.0002870559692382,44.0,44.0,1,72,1,72,0
0.4105517864227295,88.0,0.0,2,184,0,0,1
0.4106051921844482,88.0,0.0,2,144,0,0,1
0.0146760940551757,43.0,110.0,1,71,1,138,0
0.0164470672607421,35.0,81.0,1,63,1,109,0
0.0162060260772705,35.0,81.0,1,63,1,109,0
0.000317096710205,44.0,44.0,1,72,1,72,0
0.4166700839996338,88.0,0.0,2,184,0,0,1
0.4166569709777832,88.0,0.0,2,144,0,0,1
0.0346689224243164,517.0,4128.0,5,729,7,4420,0
0.0137331485748291,47.0,174.0,1,75,1,202,0
0.0005369186401367,97.0,97.0,2,153,2,153,0
0.0004498958587646,99.0,99.0,2,155,2,155,0
0.0002601146697998,30.0,149.0,1,58,1,177,0
0.0274891853332519,34.0,50.0,1,62,1,78,0
0.3662619590759277,1092.0,1172.0,9,2244,8,1596,0
9.557687044143677,675.0,6102.0,8,1007,11,6554,0
7.6158127784729,1380.0,175979.0,59,3752,130,181191,0
9.552653074264526,635.0,219.0,7,927,7,511,1
9.55695104598999,610.0,6344.0,9,982,12,6836,0
7.565119028091431,675.0,6102.0,9,1047,10,6514,0
9.55829906463623,1167.0,458.0,10,1579,11,910,1
9.983787059783936,3430.0,42554.0,27,4522,46,44406,0
9.560211181640623,2609.0,52462.0,17,3301,49,54434,0
9.559682846069336,8348.0,47372.0,29,9520,47,49264,0
9.562235116958618,1173.0,6664.0,13,1705,17,7356,0
3.0382041931152344,290.0,0.0,6,458,0,0,1
3.038006067276001,290.0,0.0,6,578,0,0,1
0.9766829013824464,4801.0,4935.0,12,5293,15,5547,0
0.0160799026489257,49.0,65.0,1,77,1,93,0
0.024764060974121,49.0,77.0,1,77,1,105,0
1.7809350490570068,2530.0,4933.0,11,2982,15,5545,0
0.5014581680297852,5380.0,4905.0,13,5912,10,5317,1
2.055283069610596,1251.0,5747.0,12,1743,17,6439,0
0.000291109085083,37.0,37.0,1,65,1,65,0
0.0130460262298583,39.0,187.0,1,67,1,215,0
0.0113098621368408,524.0,4077.0,6,776,8,4409,0
7.414437055587768,1338.0,171567.0,62,3830,126,176619,0
240.7172319889069,1435.0,1956.0,18,2403,17,2994,0
55.592082023620605,3459.0,33731.0,28,4591,42,35423,0
0.0161030292510986,524.0,4077.0,6,776,8,4409,0
0.0088720321655273,524.0,4077.0,7,816,9,4449,0
0.0133140087127685,524.0,4077.0,6,776,8,4409,0
0.0002539157867431,35.0,51.0,1,63,1,79,0
127.9433479309082,2257.0,6789.0,7,2549,10,7201,0
121.78138184547424,2589.0,9064.0,17,3283,22,9980,0
0.0139689445495605,34.0,93.0,1,62,1,121,0
7.451067924499512,1338.0,173530.0,60,3750,128,178662,0
127.14067816734314,8306.0,3454.0,17,9000,23,4410,1
0.0175240039825439,35.0,81.0,1,63,1,109,0
0.010801076889038,35.0,81.0,1,63,1,109,0
0.0169570446014404,2502.0,0.0,8,2726,0,0,1
3.037687063217163,700.0,0.0,4,812,0,0,1
3.04223108291626,700.0,0.0,4,812,0,0,1
3.035178899765014,700.0,0.0,4,812,0,0,1
238.0753788948059,2268.0,9435.0,36,3782,43,11351,0
0.0129787921905517,46.0,92.0,1,74,1,120,0
0.0125141143798828,46.0,92.0,1,74,1,120,0
0.012578010559082,524.0,4077.0,7,816,8,4409,0
127.3297278881073,7255.0,8811.0,25,8269,22,9727,0
7.539783954620361,1338.0,172210.0,47,3230,126,177262,0
136.0234889984131,675.0,6230.0,11,1129,12,6746,0
242.7820761203766,22767.0,1322.0,34,24587,36,3437,1
59.71932697296143,30608.0,0.0,23,31252,0,0,1
7.796287536621094e-05,5588.0,0.0,5,5728,0,0,1
0.0214710235595703,33.0,161.0,1,61,1,189,0
74.69160604476929,1886.0,20176.0,16,2539,23,21120,0
0.0141909122467041,53.0,69.0,1,81,1,97,0
0.0001890659332275,33.0,49.0,1,61,1,77,0
1.2272381782531738,156.0,0.0,39,1248,0,0,1
7.61191201210022,1338.0,170492.0,39,2910,126,175544,0
8.27918004989624,3988.0,8818.0,16,4640,22,9710,0
0.0159969329833984,33.0,49.0,1,61,1,77,0
0.0175011157989501,49.0,180.0,1,77,1,208,0
0.0250260829925537,524.0,3900.0,9,1000,8,4300,0
4.306294918060303,1184.0,5751.0,13,1716,18,6483,0
2.449108123779297,1338.0,172763.0,44,3110,126,177815,0
7.139764785766602,4592.0,0.0,7,4928,0,0,1
7.233335971832275,4592.0,0.0,7,4788,0,0,1
0.0203900337219238,33.0,49.0,1,61,1,77,0
0.0542950630187988,524.0,3900.0,8,948,8,4300,0
125.9908800125122,2441.0,7381.0,16,3107,16,8057,0
126.398686170578,3162.0,10092.0,16,3816,22,11008,0
126.8151080608368,1216.0,6583.0,14,1790,15,7219,0
127.67328596115112,128631.0,687850.0,209,137029,600,715999,0
0.2422249317169189,2507.0,4565.0,10,2919,13,5097,0
0.0128018856048583,35.0,51.0,1,63,1,79,0
127.82740306854248,4715.0,16263.0,23,5649,32,17579,0
126.40427994728088,4380.0,46365.0,24,5378,58,49613,0
122.72746086120604,4741.0,7677.0,16,5395,18,8433,0
0.0144629478454589,33.0,110.0,1,61,1,138,0
4.325410842895508,4159.0,8493.0,16,4811,22,9385,0
129.54696488380432,6320.0,8307.0,20,7182,21,9183,0
130.7809648513794,15374.0,25954.0,37,16868,57,28270,0
3.0277140140533447,0.0,0.0,3,156,0,0,0
2.694129943847656e-05,0.0,0.0,1,52,1,40,0
2.193450927734375e-05,0.0,0.0,1,52,1,40,0
128.1316351890564,5909.0,17531.0,21,6763,41,19207,0
0.0109899044036865,43.0,110.0,1,71,1,138,0
0.0001561641693115,37.0,37.0,1,65,1,65,0
0.0221378803253173,517.0,4128.0,6,769,6,4380,0
2.193450927734375e-05,0.0,0.0,1,52,1,40,0
0.0202889442443847,35.0,81.0,1,63,1,109,0
0.0126240253448486,35.0,81.0,1,63,1,109,0
2.193450927734375e-05,0.0,0.0,1,52,1,40,0
0.0003209114074707,39.0,39.0,1,67,1,67,0
0.4252920150756836,78.0,0.0,2,174,0,0,1
0.4252591133117676,78.0,0.0,2,134,0,0,1
2.456658124923706,1380.0,175710.0,43,3112,130,180922,0
0.0002679824829101,44.0,44.0,1,72,1,72,0
0.4132940769195556,88.0,0.0,2,184,0,0,1
0.4132530689239502,88.0,0.0,2,144,0,0,1
135.4048089981079,6783.0,12093.0,25,7809,28,14413,0
123.27282094955444,4605.0,5867.0,13,5137,12,6359,0
66.3194830417633,3000.0,6794.0,17,3692,12,7286,0
0.0002880096435546,44.0,44.0,1,72,1,72,0
0.4113450050354004,88.0,0.0,2,184,0,0,1
0.41131591796875,88.0,0.0,2,144,0,0,1
0.1248490810394287,286.0,39.0,6,538,6,291,1
0.022256851196289,36.0,116.0,1,64,1,144,0
0.0077569484710693,50.0,175.0,1,78,1,203,0
0.0176570415496826,34.0,50.0,1,62,1,78,0
132.23708605766296,3234.0,17264.0,18,3968,28,18420,0
3.218650817871094e-05,0.0,0.0,1,52,1,40,0
0.0191860198974609,50.0,170.0,1,78,1,198,0
2.029240131378174,2787.0,3765.0,16,3439,19,4537,0
0.0003190040588378,31.0,47.0,1,59,1,75,0
0.0002849102020263,31.0,47.0,1,59,1,75,0
77.38295817375183,2980.0,1958.0,7,3176,20,2518,1
0.0201818943023681,36.0,116.0,1,64,1,144,0
1.525173902511597,150.0,0.0,3,234,0,0,1
3.041388988494873,290.0,0.0,6,458,0,0,1
3.0408260822296143,290.0,0.0,6,578,0,0,1
0.5967550277709961,729.0,17604.0,23,1933,23,18808,0
2.479245185852051,1380.0,177552.0,39,2952,131,182804,0
4.455191135406494,4545.0,63492.0,48,6477,83,66824,0
4.729467868804932,1485.0,22138.0,22,2377,32,23430,0
2.1608829498291016,1949.0,5493.0,18,2681,22,6385,0
2.112581968307495,2920.0,4930.0,10,3332,15,5542,0
3.700133800506592,4933.0,4933.0,11,5385,15,5545,0
0.0138120651245117,50.0,175.0,1,78,1,203,0
0.0173070430755615,38.0,54.0,1,66,1,82,0
0.0215659141540527,524.0,3909.0,6,776,8,4241,0
0.0084879398345947,524.0,3909.0,6,776,8,4241,0
0.0330820083618164,44.0,76.0,1,72,1,104,0
0.0397510528564453,44.0,107.0,1,72,1,135,0
1.211085081100464,1164.0,5601.0,12,1656,15,6213,0
3.0198729038238525,0.0,0.0,3,156,0,0,0
0.0590851306915283,517.0,4128.0,5,729,7,4420,0
76.09292817115784,4323.0,6742.0,17,5015,11,7194,0
0.014240026473999,46.0,92.0,1,74,1,120,0
0.009455919265747,46.0,92.0,1,74,1,120,0
2.5613811016082764,1380.0,176325.0,58,3712,130,181537,0
2.304229974746704,3448.0,6395.0,16,4100,20,7207,0
3.0188260078430176,700.0,0.0,4,812,0,0,1
0.0002739429473876,37.0,37.0,1,65,1,65,0
1.2196950912475586,679.0,381198.0,167,9371,273,395402,0
0.0199368000030517,35.0,51.0,1,63,1,79,0
0.8047618865966797,38938.0,4907.0,35,40350,18,5639,1
0.0078639984130859,524.0,3909.0,6,776,8,4241,0
0.0136880874633789,46.0,62.0,1,74,1,90,0
0.0209159851074218,46.0,127.0,1,74,1,155,0
0.0204291343688964,53.0,69.0,1,81,1,97,0
0.0313160419464111,53.0,134.0,1,81,1,162,0
299.18222308158875,2346.0,9466.0,42,4113,47,11586,0
0.0198719501495361,31.0,125.0,1,59,1,153,0
0.0213589668273925,31.0,132.0,1,59,1,160,0
0.0420727729797363,49.0,81.0,1,77,1,109,0
0.0398869514465332,49.0,112.0,1,77,1,140,0
0.0002188682556152,46.0,62.0,1,74,1,90,0
0.0179758071899414,46.0,127.0,1,74,1,155,0
0.000169038772583,44.0,60.0,1,72,1,88,0
0.0203430652618408,44.0,100.0,1,72,1,128,0
0.0422029495239257,45.0,335.0,1,73,1,363,0
0.0579710006713867,45.0,335.0,1,73,1,363,0
2.352886199951172,1380.0,176946.0,51,3432,130,182158,0
0.0183539390563964,524.0,3909.0,6,776,8,4241,0
66.37645101547241,4611.0,5889.0,13,5143,11,6341,0
66.37900805473328,4611.0,5889.0,12,5103,11,6341,0
66.39100694656372,4611.0,5888.0,12,5103,11,6340,0
66.39458084106445,4611.0,5888.0,13,5143,12,6380,0
543.1852121353149,51735.0,34787.0,96,55635,118,42173,1
0.0148310661315917,34.0,93.0,1,62,1,121,0
126.06823110580444,2109.0,5502.0,13,2643,16,6178,0
4.405600070953369,683.0,758407.0,489,26119,533,786131,0
126.85138702392578,1645.0,6998.0,17,2339,22,7914,0
0.0002789497375488,49.0,49.0,1,77,1,77,0
3.9763219356536874,597.0,6383.0,9,969,12,6875,0
0.0220649242401123,29.0,104.0,1,57,1,132,0
3.971642017364502,675.0,6102.0,8,1007,11,6554,0
3.9297690391540527,675.0,7444.0,8,1007,12,7936,0
3.9300191402435294,610.0,6344.0,9,982,11,6796,0
2.671996116638184,675.0,6102.0,9,1047,11,6554,0
3.9779670238494873,2610.0,52261.0,28,3742,49,54233,0
3.9178080558776855,1226.0,4167.0,12,1718,14,4739,0
4.975406885147095,3470.0,48435.0,27,4562,49,50407,0
3.950062036514282,4597.0,12923.0,17,5289,22,13815,0
19.978623867034912,42.0,0.0,3,126,0,0,1
0.013948917388916,32.0,250.0,1,60,1,278,0
0.0211780071258544,29.0,104.0,1,57,1,132,0
0.0184669494628906,42.0,106.0,1,70,1,134,0
0.0185620784759521,30.0,173.0,1,58,1,201,0
0.0218181610107421,28.0,130.0,1,56,1,158,0
0.0165529251098632,27.0,91.0,1,55,1,119,0
0.0186750888824462,45.0,110.0,1,73,1,138,0
0.0002501010894775,30.0,149.0,1,58,1,177,0
0.0130181312561035,33.0,163.0,1,61,1,191,0
3.0057759284973145,0.0,0.0,3,156,0,0,0
6.604194641113281e-05,5588.0,0.0,5,5728,0,0,1
0.0161538124084472,35.0,81.0,1,63,1,109,0
0.0176131725311279,35.0,81.0,1,63,1,109,0
0.0004010200500488,29036.0,0.0,22,29652,0,0,1
2.5430209636688232,1380.0,176875.0,51,3432,131,182127,0
5.0862908363342285,3418.0,21771.0,22,4310,33,23103,0
3.4690399169921875,1541.0,23336.0,21,2393,22,24228,0
3.4509761333465576,1500.0,27635.0,25,2512,25,28647,0
3.033918857574463,9935.0,11305.0,28,11067,39,12877,0
3.0070130825042725,0.0,0.0,3,156,0,0,0
96.20393109321594,4607.0,5868.0,13,5139,11,6320,0
0.0157029628753662,524.0,3909.0,6,776,8,4241,0
0.2306530475616455,1855.0,6741.0,10,2267,10,7153,0
0.2233262062072754,4949.0,6797.0,13,5481,12,7289,0
1.280479907989502,156.0,0.0,39,1248,0,0,1
0.0554139614105224,42.0,78.0,1,70,1,106,0
0.03214693069458,42.0,78.0,1,70,1,106,0
0.0184459686279296,30.0,94.0,1,58,1,122,0
0.0195779800415039,517.0,4128.0,5,729,7,4420,0
0.3417329788208008,3342.0,4565.0,10,3754,13,5097,0
0.204859972000122,1877.0,6795.0,11,2329,11,7247,0
0.2640459537506103,4026.0,6797.0,12,4518,13,7329,0
7.550923109054565,1380.0,176077.0,45,3192,129,181249,0
8.486469984054565,675.0,6102.0,8,1007,11,6554,0
8.484530925750732,675.0,7444.0,8,1007,12,7936,0
6.571434020996094,675.0,6102.0,9,1047,11,6554,0
8.484194993972778,610.0,6344.0,9,982,12,6836,0
4.9344329833984375,1424.0,27635.0,16,2076,27,28727,0
8.491070032119751,2608.0,53934.0,29,3780,50,55946,0
8.48434591293335,1437.0,45716.0,28,2569,45,47528,0
8.49303388595581,1173.0,6664.0,12,1665,15,7276,0
9.41097617149353,3469.0,48394.0,26,4521,50,50406,0
8.489804029464722,31063.0,251874.0,122,35955,214,260446,0
2.4027528762817383,4607.0,2233.0,14,5179,18,2965,1
4.3606791496276855,3450.0,6563.0,17,4142,22,7455,0
0.0144610404968261,42.0,144.0,1,70,1,172,0
0.0120761394500732,524.0,3909.0,6,776,8,4241,0
0.2066249847412109,1898.0,6741.0,9,2270,11,7193,0
0.2166378498077392,4064.0,6797.0,13,4596,12,7289,0
0.0184390544891357,43.0,110.0,1,71,1,138,0
3.015742063522339,0.0,0.0,3,156,0,0,0
0.0161390304565429,35.0,51.0,1,63,1,79,0
317.25794196128845,1720.0,33549.0,26,2772,34,34921,0
317.0470440387726,2355.0,51191.0,40,3967,63,53723,0
317.0821828842163,2964.0,72727.0,34,4336,65,75339,0
317.09145307540894,483.0,6140.0,10,895,14,6712,0
317.06421184539795,2174.0,38897.0,45,3986,53,41029,0
317.06421184539795,6600.0,47819.0,47,8492,55,50031,0
2.636228084564209,1338.0,123144.0,25,2350,92,126836,0
600.210291147232,3673.0,6590.0,61,6125,64,9162,0
0.0002939701080322,39.0,39.0,1,67,1,67,0
0.4121589660644531,78.0,0.0,2,174,0,0,1
0.4121789932250976,78.0,0.0,2,134,0,0,1
4.025593042373657,3750.0,0.0,3,3834,0,0,1
0.0173361301422119,34.0,50.0,1,62,1,78,0
0.000270128250122,44.0,44.0,1,72,1,72,0
0.413424015045166,88.0,0.0,2,184,0,0,1
0.4133219718933105,88.0,0.0,2,144,0,0,1
0.2259290218353271,1850.0,6741.0,9,2222,10,7153,0
0.2364909648895263,4952.0,6797.0,13,5484,12,7289,0
0.0002751350402832,44.0,44.0,1,72,1,72,0
0.4142677783966064,88.0,0.0,2,184,0,0,1
0.4141938686370849,88.0,0.0,2,144,0,0,1
0.2612919807434082,1268.0,4979.0,9,1640,11,5431,0
0.245460033416748,1780.0,5066.0,14,2352,19,5838,0
0.3579139709472656,24.0,0.0,3,192,4,184,1
19.982851028442383,42.0,0.0,3,126,0,0,1
0.1947760581970214,1884.0,6741.0,10,2296,10,7153,0
0.2644541263580322,5011.0,6743.0,12,5503,11,7195,0
4.015038967132568,6250.0,0.0,5,6390,0,0,1
0.0350649356842041,40.0,56.0,1,68,1,84,0
0.0154368877410888,40.0,56.0,1,68,1,84,0
0.5671319961547852,6692.0,4905.0,12,7184,10,5317,1
0.021191120147705,35.0,81.0,1,63,1,109,0
0.0148918628692626,35.0,81.0,1,63,1,109,0
0.0206990242004394,36.0,95.0,1,64,1,123,0
0.0262479782104492,43.0,97.0,1,71,1,125,0
0.0151450634002685,40.0,85.0,1,68,1,113,0
0.0555009841918945,42.0,124.0,1,70,1,152,0
0.0327990055084228,42.0,124.0,1,70,1,152,0
0.5257928371429443,1850.0,6795.0,11,2302,12,7287,0
0.0008111000061035,97.0,97.0,2,153,2,153,0
0.0654819011688232,97.0,183.0,2,153,2,239,0
0.5342440605163574,4941.0,6797.0,12,5433,12,7289,0
3.0414929389953613,290.0,0.0,6,458,0,0,1
3.041290044784546,290.0,0.0,6,578,0,0,1
0.0140140056610107,46.0,92.0,1,74,1,120,0
0.0145630836486816,46.0,92.0,1,74,1,120,0
0.0136709213256835,524.0,4125.0,6,776,8,4457,0
1.5160870552062988,150.0,0.0,3,234,0,0,1
9.161253929138184,675.0,6102.0,9,1047,11,6554,0
10.046128988265991,1327.0,170643.0,52,3419,126,175695,0
9.16172695159912,597.0,6383.0,9,969,12,6875,0
9.159242868423462,675.0,7444.0,9,1047,12,7936,0
9.159630060195925,610.0,6380.0,9,982,12,6872,0
0.1631860733032226,1167.0,93564.0,35,2579,72,96456,0
7.827138900756836,675.0,6102.0,9,1047,11,6554,0
9.157108783721924,1344.0,119054.0,44,3116,94,122826,0
0.3668899536132812,6518.0,19403.0,33,7850,50,21415,0
9.16200590133667,2609.0,52648.0,28,3741,49,54620,0
9.15981101989746,8346.0,13318.0,20,9158,27,14410,0
9.998818159103394,3470.0,48433.0,25,4482,49,50405,0
0.5825891494750977,805.0,4640.0,14,1377,17,5332,0
4.976754903793335,3320.0,4937.0,11,3772,14,5509,0
0.019421100616455,50.0,170.0,1,78,1,198,0
3.291236162185669,1184.0,5827.0,12,1676,18,6559,0
0.5765500068664551,1870.0,6741.0,9,2242,10,7153,0
0.0200319290161132,41.0,90.0,1,69,1,118,0
0.0239999294281005,27.0,86.0,1,55,1,114,0
0.0193610191345214,27.0,86.0,1,55,1,114,0
0.0147838592529296,33.0,82.0,1,61,1,110,0
0.5183022022247314,4021.0,6797.0,13,4553,11,7249,0
0.5457730293273926,1903.0,6741.0,9,2275,10,7153,0
20.948923110961918,2095.0,4729.0,9,2467,11,5181,0
0.0088210105895996,524.0,4125.0,6,776,8,4457,0
0.5191490650177002,4054.0,6797.0,13,4586,11,7249,0
0.5095570087432861,1855.0,6741.0,10,2267,10,7153,0
0.509207010269165,4009.0,6743.0,12,4501,11,7195,0
8.006730079650879,2735.0,3056.0,13,3267,14,3628,0
10.04554796218872,2407.0,6091.0,23,3339,32,7383,0
9.516404151916504,8461.0,10054.0,33,9793,48,11986,0
10.211575984954834,1775.0,6096.0,15,2387,21,6948,0
0.4882750511169433,8574.0,4905.0,14,9146,11,5357,1
0.5023350715637207,1852.0,6741.0,9,2224,10,7153,0
0.5159320831298828,4203.0,6797.0,13,4735,11,7249,0
65.92957210540771,4346.0,8330.0,10,4758,16,8982,0
14.959295988082886,2104.0,333501.0,74,5076,240,343113,0
0.000277042388916,35.0,51.0,1,63,1,79,0
3.0315489768981934,700.0,0.0,4,812,0,0,1
3.0218679904937744,700.0,0.0,4,812,0,0,1
3.020235061645508,700.0,0.0,4,812,0,0,1
0.0148570537567138,46.0,179.0,1,74,1,207,0
0.0171639919281005,51.0,151.0,1,79,1,179,0
60.06948208808899,8411.0,4238.0,19,9186,3,3700,1
19.98189401626587,42.0,0.0,3,126,0,0,1
0.0550110340118408,517.0,4128.0,5,729,7,4420,0
0.0001749992370605,13044.0,0.0,10,13324,0,0,1
119.45190405845642,49384.0,0.0,37,50420,0,0,1
0.0120761394500732,35.0,81.0,1,63,1,109,0
0.022144079208374,35.0,81.0,1,63,1,109,0
0.0002350807189941,34.0,93.0,1,62,1,121,0
0.0151219367980957,50.0,170.0,1,78,1,198,0
1.109786033630371,240.0,240.0,5,380,5,380,0
182.09322309494016,5614.0,7991.0,16,6266,15,8603,0
10.133731842041016,2146.0,337532.0,70,4958,241,347184,0
3.0079100131988525,3072.0,0.0,6,3240,0,0,1
17.472862005233765,1982.0,1296.0,4,2094,12,1632,1
0.0404229164123535,524.0,3909.0,6,776,8,4241,0
0.0151610374450683,524.0,3909.0,7,816,8,4241,0
0.2168869972229004,517.0,4128.0,5,729,7,4420,0
0.3891019821166992,5069.0,4565.0,12,5561,16,5217,1
0.0148119926452636,524.0,4125.0,6,776,8,4457,0
0.0095698833465576,524.0,4125.0,6,776,8,4457,0
0.006009817123413,524.0,4125.0,6,776,8,4457,0
0.0107638835906982,524.0,4125.0,6,776,8,4457,0
4.31361198425293,610.0,6380.0,9,982,12,6872,0
4.390156984329224,675.0,6102.0,8,1007,11,6554,0
1.050339937210083,1424.0,28728.0,12,1916,28,29860,0
4.387842893600464,597.0,6383.0,8,929,12,6875,0
4.33207106590271,675.0,7444.0,9,1047,12,7936,0
4.388169050216675,2609.0,52176.0,23,3541,49,54148,0
2.6869359016418457,675.0,6102.0,9,1047,11,6554,0
4.3730199337005615,675.0,7444.0,8,1007,12,7936,0
4.364299058914185,1226.0,4165.0,12,1718,14,4737,0
9.914779901504517,1392.0,4550.0,12,1884,15,5162,0
4.885627031326294,3262.0,47989.0,23,4194,48,49921,0
10.179099082946776,1898.0,10273.0,15,2510,20,11085,0
0.0178360939025878,29.0,104.0,1,57,1,132,0
0.0120398998260498,524.0,4125.0,6,776,8,4457,0
0.0215342044830322,32.0,170.0,1,60,1,198,0
0.0183761119842529,29.0,104.0,1,57,1,132,0
0.0144741535186767,30.0,173.0,1,58,1,201,0
0.0221681594848632,42.0,106.0,1,70,1,134,0
0.0192298889160156,45.0,110.0,1,73,1,138,0
0.0198547840118408,28.0,130.0,1,56,1,158,0
0.0169830322265625,27.0,91.0,1,55,1,119,0
0.0159339904785156,524.0,4125.0,6,776,8,4457,0
0.0121409893035888,30.0,123.0,1,58,1,151,0
0.8855099678039551,8959.0,8024.0,18,9691,15,8636,1
0.0251710414886474,50.0,170.0,1,78,1,198,0
0.0175168514251709,524.0,4125.0,6,776,8,4457,0
0.0124909877777099,524.0,4125.0,6,776,8,4457,0
0.017143964767456,43.0,110.0,1,71,1,138,0
0.0139539241790771,46.0,92.0,1,74,1,120,0
0.0106499195098876,46.0,92.0,1,74,1,120,0
0.0173439979553222,42.0,144.0,1,70,1,172,0
0.0117309093475341,524.0,4125.0,6,776,8,4457,0
0.0080502033233642,524.0,4125.0,6,776,8,4457,0
0.0358469486236572,44.0,106.0,1,72,1,134,0
0.0234889984130859,42.0,58.0,1,70,1,86,0
0.0102438926696777,524.0,3909.0,6,776,8,4241,0
0.0200300216674804,35.0,51.0,1,63,1,79,0
0.0206568241119384,34.0,50.0,1,62,1,78,0
0.0185329914093017,48.0,166.0,1,76,1,194,0
122.1276240348816,1722.0,5025.0,8,2054,9,5397,0
77.08739304542542,21554.0,9086.0,41,23230,34,11712,1
0.3447511196136474,3095.0,5285.0,16,3935,15,6073,0
10.088613986968994,2105.0,333627.0,106,6357,240,343239,0
9.787253856658936,1255.0,793.0,10,1667,11,1245,1
7.061988115310669,1458.0,6833.0,13,1990,15,7445,0
9.650893926620483,4631.0,8795.0,15,5243,19,9567,0
0.0002820491790771,39.0,39.0,1,67,1,67,0
0.4136240482330322,78.0,0.0,2,174,0,0,1
0.4137129783630371,78.0,0.0,2,134,0,0,1
0.0002539157867431,44.0,44.0,1,72,1,72,0
0.4105470180511474,88.0,0.0,2,184,0,0,1
0.4103929996490478,88.0,0.0,2,144,0,0,1
3.0084660053253174,0.0,0.0,3,156,0,0,0
0.000262975692749,44.0,44.0,1,72,1,72,0
0.4137899875640869,88.0,0.0,2,184,0,0,1
0.4140288829803467,88.0,0.0,2,144,0,0,1
0.0116078853607177,524.0,3909.0,6,776,8,4241,0
133.70666193962097,2917.0,4342.0,22,3810,26,5406,0
3.9896721839904794,6250.0,0.0,5,6390,0,0,1
3.0399320125579834,290.0,0.0,6,458,0,0,1
3.0395748615264893,290.0,0.0,6,578,0,0,1
0.0228128433227539,36.0,118.0,1,64,1,146,0
0.0146670341491699,37.0,188.0,1,65,1,216,0
0.013927936553955,49.0,170.0,1,77,1,198,0
1.4879488945007324,4591.0,4934.0,12,5083,15,5546,0
